,,,,Submit new DC Emoji here!,,,,,,
,Emoji name,,ID#,"Don't edit, add digital ID to column C",UUID,,,,,
\u26f3,flaginhole,⛳,1619076,,http://digitalcollections.nypl.org/items/510d47e4-0e20-a3d9-e040-e00a18064a99,,,,,
\u26F4,ferry,⛴,104685,,http://digitalcollections.nypl.org/items/510d47d9-cbba-a3d9-e040-e00a18064a99,,,,,
\u26f5,sailboat,⛵,100451,,http://digitalcollections.nypl.org/items/510d47d9-baa0-a3d9-e040-e00a18064a99,,,,,
\u26FA,tent,⛺,1135565,,http://digitalcollections.nypl.org/items/510d47da-cff3-a3d9-e040-e00a18064a99,,,,,
\u26FD,fuelpump,,482811,,http://digitalcollections.nypl.org/items/510d47d9-4f8e-a3d9-e040-e00a18064a99,http://digitalcollections.nypl.org/items/8011f340-ea71-0131-52ba-58d385a7bbd0,,,,
\u2702,blackscissors,✂,93887,,http://digitalcollections.nypl.org/items/510d47d9-acc2-a3d9-e040-e00a18064a99,,,,,
\u2708,airplane,✈,92705,,http://digitalcollections.nypl.org/items/510d47d9-3de4-a3d9-e040-e00a18064a99,http://digitalcollections.nypl.org/items/5e66b3e9-05f4-d471-e040-e00a180654d7,http://digitalcollections.nypl.org/items/5e66b3e9-148c-d471-e040-e00a180654d7,,,
\u2709,envelope,✉,M_1257692,,http://digitalcollections.nypl.org/items/510d47df-f38a-a3d9-e040-e00a18064a99,,,,,
\u270A,raisedfist,✊,1602566,,http://digitalcollections.nypl.org/items/510d47e3-cbcd-a3d9-e040-e00a18064a99,,,,,
\u270B,raisedhand,✋,1643508,,http://digitalcollections.nypl.org/items/510d47e4-72a5-a3d9-e040-e00a18064a99,http://digitalcollections.nypl.org/items/510d47e1-3649-a3d9-e040-e00a18064a99,,,,
\u270C,victoryhand,✌,1605862,,http://digitalcollections.nypl.org/items/510d47e3-af8f-a3d9-e040-e00a18064a99,,,,,
\u270D,WritingHand,✍,492813,,http://digitalcollections.nypl.org/items/510d47db-d3dd-a3d9-e040-e00a18064a99,http://digitalcollections.nypl.org/items/510d47df-9f29-a3d9-e040-e00a18064a99,,,,
\u270F,pencil,✏,5202631,,http://digitalcollections.nypl.org/items/40f7c3b0-7a59-0132-6cf1-58d385a7b928,,,,,
\u2712,blacknib,✒,487865,,http://digitalcollections.nypl.org/items/510d47db-cae7-a3d9-e040-e00a18064a99,,,,,
\u2728,sparkles,✨,1945840,,http://digitalcollections.nypl.org/items/893c0fe7-81f4-ad5f-e040-e00a18064278,,,,,
\u2733,eightspokedasterisk,✳,819931,,http://digitalcollections.nypl.org/items/510d47e1-1658-a3d9-e040-e00a18064a99,,,,,
\u2734,eightpointedblackstar,✴,TROUVELOT_003,,http://digitalcollections.nypl.org/items/510d47dd-e81f-a3d9-e040-e00a18064a99,,,,,
\u2744,snowflake,❄,1500986,,http://digitalcollections.nypl.org/items/510d47e3-9ac2-a3d9-e040-e00a18064a99,,,,,
\u2753,blackquestionmarkornament,❓,4068793,,http://digitalcollections.nypl.org/items/c6d5d0ca-e348-54db-e040-e00a18063df6,,,,,
\u2764,heavyblackheart,❤,1257357,,http://digitalcollections.nypl.org/items/510d47da-708b-a3d9-e040-e00a18064a99,,,,,
\u2795,heavyplussign,➕,2005_6603_9_121_1,,http://digitalcollections.nypl.org/items/510d47e3-c58c-a3d9-e040-e00a18064a99,,,,,
\u27a1,blackrightwardsarrow,➡,1621078,,http://digitalcollections.nypl.org/items/510d47e4-37c9-a3d9-e040-e00a18064a99,,,,,
\u2b05,leftwardsblackarrow,⬅,swope_790251,,http://digitalcollections.nypl.org/items/98e5ff00-96b3-0133-1f93-00505686d14e,,,,,
\u2B1B,blacklargesquare,⬛,491833,,http://digitalcollections.nypl.org/items/510d47dc-40eb-a3d9-e040-e00a18064a99,,,,,
\u3030,wavydash,〰,407563,,http://digitalcollections.nypl.org/items/510d47da-9246-a3d9-e040-e00a18064a99,,,,,
\ud83c\udcdf,playingcardblackjoker,🃟,1527759,,http://digitalcollections.nypl.org/items/510d47e2-2d36-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDD70,negativesquaredlatincapitallettera,🅰,1701845,,http://digitalcollections.nypl.org/items/6b26eaac-2b9a-1da7-e040-e00a18062258,,,,,
\uD83C\uDD71,negativesquaredlatincapitalletterb,🅱,1701846,,http://digitalcollections.nypl.org/items/6b26eaac-2b9b-1da7-e040-e00a18062258,,,,,
\uD83C\uDD7E,negativesquaredlatincapitallettero,🅾,491780,,http://digitalcollections.nypl.org/items/510d47dc-42bb-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDD7F,negativesquaredlatincapitalletterp,🅿,1701859,,http://digitalcollections.nypl.org/items/6b26eaac-2ba8-1da7-e040-e00a18062258,,,,,
\ud83c\udd92,squaredcool,🆒,5033968,,http://digitalcollections.nypl.org/items/e03a77e0-9311-0130-2def-58d385a7b928,,,,,
\ud83c\ude1a,squaredcjkunifiedideograph7121,🈚,1707145,,http://digitalcollections.nypl.org/items/6d7dbfa8-458b-5754-e040-e00a18063ae0,,,,,
\ud83c\ude2f,squaredcjkunifiedideograph6307,🈯,1500974,,http://digitalcollections.nypl.org/items/510d47e3-9aa1-a3d9-e040-e00a18064a99,,,,,
\ud83c\ude32,squaredcjkunifiedideograph7981,🈲,1500974,,http://digitalcollections.nypl.org/items/510d47e3-9aa1-a3d9-e040-e00a18064a99,,,,,
\ud83c\ude33,squaredcjkunifiedideograph7a7a,🈳,1707145,,http://digitalcollections.nypl.org/items/6d7dbfa8-458b-5754-e040-e00a18063ae0,,,,,
\ud83c\ude34,squaredcjkunifiedideograph5408,🈴,1707145,,http://digitalcollections.nypl.org/items/6d7dbfa8-458b-5754-e040-e00a18063ae0,,,,,
\ud83c\ude35,squaredcjkunifiedideograph6e80,🈵,1500974,,http://digitalcollections.nypl.org/items/510d47e3-9aa1-a3d9-e040-e00a18064a99,,,,,
\ud83c\ude36,squaredcjkunifiedideograph6709,🈶,497700,,http://digitalcollections.nypl.org/items/510d47dc-4818-a3d9-e040-e00a18064a99,,,,,
\ud83c\ude37,squaredcjkunifiedideograph6708,🈷,1707145,,http://digitalcollections.nypl.org/items/6d7dbfa8-458b-5754-e040-e00a18063ae0,,,,,
\ud83c\ude38,squaredcjkunifiedideograph7533,🈸,497700,,http://digitalcollections.nypl.org/items/510d47dc-4818-a3d9-e040-e00a18064a99,,,,,
\ud83c\ude39,squaredcjkunifiedideograph5272,🈹,1500974,,http://digitalcollections.nypl.org/items/510d47e3-9aa1-a3d9-e040-e00a18064a99,,,,,
\ud83c\ude3a,squaredcjkunifiedideograph55b6,🈺,497700,,http://digitalcollections.nypl.org/items/510d47dc-4818-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF00,cyclone,🌀,92157,,http://digitalcollections.nypl.org/items/510d47d9-aa8a-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf01,foggy,🌁,68963,,http://digitalcollections.nypl.org/items/510d47d9-a04e-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF02,closedumbrella,🌂,477032,,http://digitalcollections.nypl.org/items/510d47db-1b31-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf03,nightwithstars,🌃,733752F,,http://digitalcollections.nypl.org/items/510d47dd-a825-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf04,sunriseovermountains,🌄,67712,,http://digitalcollections.nypl.org/items/510d47d9-a35a-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf05,sunrise,🌅,68651,,http://digitalcollections.nypl.org/items/510d47d9-a185-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF06,cityscapeatdusk,🌆,836959,,http://digitalcollections.nypl.org/items/510d47e2-8e15-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf07,sunsetoverbuildings,🌇,836073,,http://digitalcollections.nypl.org/items/510d47e2-8b0b-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF08,rainbow,🌈,1519451,,http://digitalcollections.nypl.org/items/510d47e2-49a1-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf09,bridgeatnight,🌉,800574,,http://digitalcollections.nypl.org/items/510d47e1-2d11-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf0a,waterwave,🌊,1269879,,http://digitalcollections.nypl.org/items/510d47e0-cafa-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf0b,volcano,🌋,1644930,,http://digitalcollections.nypl.org/items/5e66b3e8-d816-d471-e040-e00a180654d7,,,,,
\uD83C\uDF0C,milkyway,🌌,492820,,http://digitalcollections.nypl.org/items/510d47db-d3ea-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf0d,earthglobeeuropeafrica,🌍,psnypl_map_247,,http://digitalcollections.nypl.org/items/b631ab46-2320-5c16-e040-e00a18064aaf,,,,,
\ud83c\udf0e,earthglobeamericas,🌎,psnypl_map_248,,http://digitalcollections.nypl.org/items/b631fc9e-4ea3-7f06-e040-e00a18064f89,,,,,
\ud83c\udf0f,earthglobeasiaaustralia,🌏,psnypl_map_246,,http://digitalcollections.nypl.org/items/b631aa51-b8a6-847c-e040-e00a18064b4a,,,,,
\uD83C\uDF10,globewithmeridians,🌐,ps_mss_cd23_347,,http://digitalcollections.nypl.org/items/916a9a3c-d7d1-708f-e040-e00a180608a0,,,,,
\ud83c\udf11,newmoonsymbol,🌑,1135910,,http://digitalcollections.nypl.org/items/510d47da-d114-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf12,waxingcrescentmoonsymbol,🌒,1135910,,http://digitalcollections.nypl.org/items/510d47da-d114-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf13,firstquartermoonsymbol,🌓,1135910,,http://digitalcollections.nypl.org/items/510d47da-d114-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf14,waxinggibbousmoonsymbol,🌔,1135910,,http://digitalcollections.nypl.org/items/510d47da-d114-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf15,fullmoonsymbol,🌕,1135910,,http://digitalcollections.nypl.org/items/510d47da-d114-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf16,waninggibbousmoonsymbol,🌖,1135910,,http://digitalcollections.nypl.org/items/510d47da-d114-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf17,lastquartermoonsymbol,🌗,1135910,,http://digitalcollections.nypl.org/items/510d47da-d114-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf18,waningcrescentmoonsymbol,🌘,1135910,,http://digitalcollections.nypl.org/items/510d47da-d114-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf19,crescentmoon,🌙,1255970,,http://digitalcollections.nypl.org/items/510d47df-f210-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF1A,newmoonwithface,🌚,1945372,,http://digitalcollections.nypl.org/items/890277b9-4331-5552-e040-e00a18065ce4,,,,,
\uD83C\uDF1B,firstquartermoonwithface,🌛,1996761,,http://digitalcollections.nypl.org/items/96c1c508-1f08-dfa7-e040-e00a1806799d,,,,,
\uD83C\uDF1C,lastquartermoonwithface,🌜,1996761,,http://digitalcollections.nypl.org/items/96c1c508-1f08-dfa7-e040-e00a1806799d,,,,,
\uD83C\uDF1D,fullmoonwithface,🌝,1191030,,http://digitalcollections.nypl.org/items/510d47de-1744-a3d9-e040-e00a18064a99,http://digitalcollections.nypl.org/items/510d47de-3a89-a3d9-e040-e00a18064a99,http://digitalcollections.nypl.org/items/510d47de-16f7-a3d9-e040-e00a18064a99,,,
\uD83C\uDF1E,sunwithface,🌞,2030181,,http://digitalcollections.nypl.org/items/a2dce264-6010-361b-e040-e00a18060eae,,,,,
\ud83c\udf20,shootingstar,🌠,1519463,,http://digitalcollections.nypl.org/items/510d47e2-49ad-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF27,cloudwithrain,🌧,1589002,,http://digitalcollections.nypl.org/items/510d47e3-585b-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF28,cloudwithsnow,🌨,G91F056_015F,,http://digitalcollections.nypl.org/items/510d47e1-946c-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF29,cloudwithlightning,🌩,813160,,http://digitalcollections.nypl.org/items/510d47e0-f95f-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF2A,cloudwithtornado,🌪,92157,,http://digitalcollections.nypl.org/items/510d47d9-aa8a-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF2B,fog,🌫,1519319,,http://digitalcollections.nypl.org/items/510d47e2-1db8-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF2D,HotDog,🌭,1682269,,http://digitalcollections.nypl.org/items/5e66b3e8-86a3-d471-e040-e00a180654d7,http://digitalcollections.nypl.org/items/510d47df-3360-a3d9-e040-e00a18064a99,http://digitalcollections.nypl.org/items/510d47e0-db21-a3d9-e040-e00a18064a99,,,
\ud83c\udf30,chestnut,🌰,1199302,,http://digitalcollections.nypl.org/items/510d47de-5d8d-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf31,seedling,🌱,1590055,,http://digitalcollections.nypl.org/items/510d47e3-c056-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf32,evergreentree,🌲,1199808,,http://digitalcollections.nypl.org/items/510d47de-5f87-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF33,deciduoustree,🌳,1199820,,http://digitalcollections.nypl.org/items/510d47de-5f93-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf34,palmtree,🌴,1109245,,http://digitalcollections.nypl.org/items/510d47dc-8dc6-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf35,cactus,🌵,1269503,,http://digitalcollections.nypl.org/items/510d47d9-9d74-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF36,HotPepper,🌶,1258917,,http://digitalcollections.nypl.org/items/510d47df-f6d8-a3d9-e040-e00a18064a99,http://digitalcollections.nypl.org/items/510d47da-37d5-a3d9-e040-e00a18064a99,,,,
\ud83c\udf37,tulip,🌷,1155158,,http://digitalcollections.nypl.org/items/510d47dd-ee52-a3d9-e040-e00a18064a99,http://digitalcollections.nypl.org/items/510d47dd-f17a-a3d9-e040-e00a18064a99,,,,
\ud83c\udf38,cherryblossom,🌸,1402257,,http://digitalcollections.nypl.org/items/510d47e1-cae3-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf39,rose,🌹,1135124,,http://digitalcollections.nypl.org/items/510d47da-ce9c-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf3a,hibiscus,🌺,1110423,,http://digitalcollections.nypl.org/items/510d47dc-926e-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf3b,sunflower,🌻,1590025,,http://digitalcollections.nypl.org/items/510d47e3-6618-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF3C,blossom,🌼,1576485,,http://digitalcollections.nypl.org/items/510d47e3-358d-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf3d,earofmaize,🌽,1588386,,http://digitalcollections.nypl.org/items/510d47e3-6477-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF3E,earofrice,🌾,G90F151_068ZF,,http://digitalcollections.nypl.org/items/510d47e0-11aa-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF3F,herb,🌿,1125059,,http://digitalcollections.nypl.org/items/510d47dd-c5b0-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf40,fourleafclover,🍀,474007,,http://digitalcollections.nypl.org/items/510d47db-850e-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf41,mapleleaf,🍁,1263374,,http://digitalcollections.nypl.org/items/510d47e0-0874-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf42,fallenleaf,🍂,1643116,,http://digitalcollections.nypl.org/items/510d47e4-7a6f-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf43,leafflutteringinwind,🍃,1619121,,http://digitalcollections.nypl.org/items/510d47e4-1050-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF44,mushroom,🍄,1519579,,http://digitalcollections.nypl.org/items/510d47e2-dee0-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf45,tomato,🍅,1125092,,http://digitalcollections.nypl.org/items/510d47dd-c6b1-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf46,aubergine,🍆,1564838,,http://digitalcollections.nypl.org/items/510d47e2-f5a8-a3d9-e040-e00a18064a99,http://digitalcollections.nypl.org/items/510d47dc-7c97-a3d9-e040-e00a18064a99,,,,
\ud83c\udf47,grapes,🍇,1107576,,http://digitalcollections.nypl.org/items/510d47dc-892e-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf48,melon,🍈,1103021,,http://digitalcollections.nypl.org/items/510d47dc-7de3-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf49,watermelon,🍉,468662,,http://digitalcollections.nypl.org/items/510d47db-5173-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF4A,tangerine,🍊,1110828,,http://digitalcollections.nypl.org/items/510d47dc-93c6-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF4B,lemon,🍋,1110819,,http://digitalcollections.nypl.org/items/510d47dc-9395-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf4c,banana,🍌,1155779,,http://digitalcollections.nypl.org/items/510d47dd-f132-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf4d,pineapple,🍍,1125000,,http://digitalcollections.nypl.org/items/510d47dd-c3f0-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF4E,redapple,🍎,1199288,,http://digitalcollections.nypl.org/items/510d47de-5d7f-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf4f,greenapple,🍏,476228,,http://digitalcollections.nypl.org/items/510d47db-5802-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf50,pear,🍐,1159056,,http://digitalcollections.nypl.org/items/510d47dd-d91d-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf51,peach,🍑,1159131,,http://digitalcollections.nypl.org/items/510d47dd-e29c-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf52,cherries,🍒,1159046,,http://digitalcollections.nypl.org/items/510d47dd-d8d5-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF53,strawberry,🍓,407703,,http://digitalcollections.nypl.org/items/510d47da-93b9-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf54,hamburger,🍔,5194334,,http://digitalcollections.nypl.org/items/7e1b1060-6215-0132-5953-58d385a7bbd0,,,,,
\uD83C\uDF55,sliceofpizza,🍕,3952673,,http://digitalcollections.nypl.org/items/ae6c1dd9-555e-f55a-e040-e00a18062565,,,,,
\uD83C\uDF56,meatonbone,🍖,1681333,,http://digitalcollections.nypl.org/items/5e66b3e8-e177-d471-e040-e00a180654d7,,,,,
\ud83c\udf5a,cookedrice,🍚,4044039,,http://digitalcollections.nypl.org/items/c261ef12-e4cc-3577-e040-e00a18067776,,,,,
\uD83C\uDF5D,spaghetti,🍝,1687367,,http://digitalcollections.nypl.org/items/5e66b3e8-f2ef-d471-e040-e00a180654d7,http://digitalcollections.nypl.org/items/ae6c1dd9-598e-f55a-e040-e00a18062565,,,,
\ud83c\udf5e,bread,🍞,4006909,,http://digitalcollections.nypl.org/items/bb13368d-1df6-86eb-e040-e00a18066010,,,,,
\uD83C\uDF60,roastedsweetpotato,🍠,1657216,,http://digitalcollections.nypl.org/items/5e66b3e8-ced9-d471-e040-e00a180654d7,,,,,
\ud83c\udf63,sushi,🍣,5208649,,http://digitalcollections.nypl.org/items/d31499a0-3f63-0131-276a-58d385a7bbd0,,,,,
\ud83c\udf64,friedshrimp,🍤,102280,,http://digitalcollections.nypl.org/items/510d47da-3e32-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF66,softicecream,🍦,1671531,,http://digitalcollections.nypl.org/items/5e66b3e8-b580-d471-e040-e00a180654d7,,,,,
\uD83C\uDF67,shavedice,🍧,1811329,,http://digitalcollections.nypl.org/items/7b07ea5c-622b-6b59-e040-e00a18065a4d,,,,,
\ud83c\udf68,icecream,🍨,1667949,,http://digitalcollections.nypl.org/items/5e66b3e8-b580-d471-e040-e00a180654d7,,,,,
\ud83c\udf69,doughnut,🍩,1668371,,http://digitalcollections.nypl.org/items/5e66b3e8-801e-d471-e040-e00a180654d7,,,,,
\ud83c\udf6a,cookie,🍪,1195908,,http://digitalcollections.nypl.org/items/510d47de-3ae1-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF6B,chocolatebar,🍫,824848,,http://digitalcollections.nypl.org/items/510d47e1-20a0-a3d9-e040-e00a18064a99,http://digitalcollections.nypl.org/items/510d47d9-a987-a3d9-e040-e00a18064a99,http://digitalcollections.nypl.org/items/510d47d9-b510-a3d9-e040-e00a18064a99,,,
\ud83c\udf6c,candy,🍬,5337683,,http://digitalcollections.nypl.org/items/ccd47a10-21ce-0133-43a7-58d385a7b928,,,,,
\uD83C\uDF6E,custard,🍮,1195912,,http://digitalcollections.nypl.org/items/510d47de-3aed-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf6f,honeypot,🍯,822889,,http://digitalcollections.nypl.org/items/510d47e1-43ee-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf70,shortcake,🍰,5238079,,http://digitalcollections.nypl.org/items/61bb8540-c759-0132-e6ba-58d385a7bbd0,,,,,
\ud83c\udf71,bentobox,🍱,3953402,,http://digitalcollections.nypl.org/items/ae6c1dd9-5837-f55a-e040-e00a18062565,,,,,
\uD83C\uDF73,cooking,🍳,1195922,,http://digitalcollections.nypl.org/items/510d47de-3b0b-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF74,forkandknife,🍴,1688055,,http://digitalcollections.nypl.org/items/5e66b3e9-02a8-d471-e040-e00a180654d7,,,,,
\uD83C\uDF75,teacupwithouthandle,🍵,490853,,http://digitalcollections.nypl.org/items/510d47dc-3eea-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF76,sakebottleandcup,🍶,1221636,,http://digitalcollections.nypl.org/items/510d47d9-83a9-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf77,wineglass,🍷,1605496,,http://digitalcollections.nypl.org/items/510d47e3-accc-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf78,cocktailglass,🍸,1666699,,http://digitalcollections.nypl.org/items/5e66b3e9-0b29-d471-e040-e00a180654d7,,,,,
\ud83c\udf7a,beermug,🍺,1152938,,http://digitalcollections.nypl.org/items/510d47dd-eaad-a3d9-e040-e00a18064a99,http://digitalcollections.nypl.org/items/510d47e1-37a0-a3d9-e040-e00a18064a99,http://digitalcollections.nypl.org/items/fb711ca0-0f56-0131-af7a-58d385a7b928,,,
\ud83c\udf7b,clinkingbeermugs,🍻,1519507,,http://digitalcollections.nypl.org/items/510d47e2-e51f-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf7c,babybottle,🍼,1686245,,http://digitalcollections.nypl.org/items/5e66b3e8-a986-d471-e040-e00a180654d7,,,,,
\uD83C\uDF7D,ForkandKnifeWithPlate,🍽,416775,,http://digitalcollections.nypl.org/items/510d47da-d7fa-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF7E,BottleWithPoppingCork,🍾,475382,,http://digitalcollections.nypl.org/items/510d47db-3ec6-a3d9-e040-e00a18064a99,http://digitalcollections.nypl.org/items/510d47db-3be2-a3d9-e040-e00a18064a99,,,,
\uD83C\uDF7F,Popcorn,🍿,732496F,,http://digitalcollections.nypl.org/items/510d47dd-9e59-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF80,ribbon,🎀,1600744,,http://digitalcollections.nypl.org/items/510d47e3-b2e2-a3d9-e040-e00a18064a99,http://digitalcollections.nypl.org/items/510d47db-20d4-a3d9-e040-e00a18064a99,,,,
\ud83c\udf81,wrappedpresent,🎁,1588554,,http://digitalcollections.nypl.org/items/510d47e3-6188-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf82,birthdaycake,🎂,5238079,,http://digitalcollections.nypl.org/items/61bb8540-c759-0132-e6ba-58d385a7bbd0,,,,,
\ud83c\udf83,jackolantern,🎃,ps_grd_035,,http://digitalcollections.nypl.org/items/b16926af-3fe3-6b2f-e040-e00a1806531a,,,,,
\ud83c\udf84,christmastree,🎄,1586882,,http://digitalcollections.nypl.org/items/510d47e3-67b9-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF85,fatherchristmas,🎅,1587012,,http://digitalcollections.nypl.org/items/510d47e3-6f94-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf86,fireworks,🎆,1672865,,http://digitalcollections.nypl.org/items/5e66b3e8-aaa1-d471-e040-e00a180654d7,,,,,
\ud83c\udf87,fireworksparkler,🎇,1587778,,http://digitalcollections.nypl.org/items/510d47e3-4763-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf88,balloon,🎈,1693655,,http://digitalcollections.nypl.org/items/62a69ae1-2c09-b619-e040-e00a18062f9c,,,,,
\ud83c\udf89,partypopper,🎉,98F1818,,http://digitalcollections.nypl.org/items/510d47da-4a5b-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF8A,confettiball,🎊,835919,,http://digitalcollections.nypl.org/items/510d47e2-d1aa-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf8c,crossedflags,🎌,1135501,,http://digitalcollections.nypl.org/items/510d47da-d1d4-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF8D,pinedecoration,🎍,1253765,,http://digitalcollections.nypl.org/items/510d47d9-841a-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF8E,japanesedolls,🎎,4044047,,http://digitalcollections.nypl.org/items/c261ef12-e4d4-3577-e040-e00a18067776,,,,,
\ud83c\udf8f,carpstreamer,🎏,1253778,,http://digitalcollections.nypl.org/items/510d47d9-8427-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF92,schoolsatchel,🎒,803901,,http://digitalcollections.nypl.org/items/510d47e0-e282-a3d9-e040-e00a18064a99,,,,,
\ud83c\udf93,graduationcap,🎓,817205,,http://digitalcollections.nypl.org/items/510d47e0-f03d-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF9B,controlknobs,🎛,1199764,,http://digitalcollections.nypl.org/items/510d47de-5f5b-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDF9E,filmframes,🎞,5239971,,http://digitalcollections.nypl.org/items/44a6a410-ccdd-0132-8a1f-58d385a7bbd0,http://digitalcollections.nypl.org/items/a7485830-ccdd-0132-5a26-58d385a7bbd0,http://digitalcollections.nypl.org/items/6d5d1960-ccdd-0132-4dbd-58d385a7bbd0,http://digitalcollections.nypl.org/items/f96a3440-ccdd-0132-4545-58d385a7bbd0,,
\uD83C\uDF9F,admissiontickets,🎟,1682541,,http://digitalcollections.nypl.org/items/8fabffd8-1b8e-7d20-e040-e00a180638f4,http://digitalcollections.nypl.org/items/5e66b3e9-1f56-d471-e040-e00a180654d7,,,,
\ud83c\udfa0,carouselhorse,🎠,1811868,,http://digitalcollections.nypl.org/items/7b58749c-8e91-480a-e040-e00a180668d3,,,,,
\ud83c\udfa1,ferriswheel,🎡,1157354,,http://digitalcollections.nypl.org/items/510d47dd-f4cc-a3d9-e040-e00a18064a99,,,,,
\uD83C\uDFA2,rollercoaster,🎢,1653009,,http://digitalcollections.nypl.org/items/5e66b3e9-1664-d471-e040-e00a180654d7,http://digitalcollections.nypl.org/items/510d47d9-cc19-a3d9-e040-e00a18064a99,,,,
\ud83c\udfa3,fishingpoleandfish,🎣,410968,,http://digitalcollections.nypl.org/items/510d47da-991c-a3d9-e040-e00a18064a99,,,,,
\ud83c\udfa4,microphone,🎤,ps_the_2728,,http://digitalcollections.nypl.org/items/a27ad31f-c170-9bd4-e040-e00a18067343,,,,,
\uD83C\uDFA5,moviecamera,🎥,409721,,http://digitalcollections.nypl.org/items/510d47da-930b-a3d9-e040-e00a18064a99,,,,,
